date,Town,Count,Tests
2022-05-19,Wendell,102,4082
2022-05-19,Wenham,1043,41135
2022-05-19,West Boylston,1612,34007
2022-05-19,West Bridgewater,1935,34381
2022-05-19,West Brookfield,825,19205
2022-05-19,West Newbury,564,15354
2022-05-19,West Springfield,7707,126340
2022-05-19,West Stockbridge,150,5553
2022-05-19,West Tisbury,407,10103
2022-05-19,Westborough,4114,106670
2022-05-19,Westfield,9252,171757
2022-05-19,Westford,4294,89237
2022-05-19,Westhampton,183,3475
2022-05-19,Westminster,1714,27592
2022-05-19,Weston,1782,97843
2022-05-19,Westport,3937,57212
2022-05-19,Westwood,2850,75882
2022-05-19,Weymouth,12365,237606
2022-05-19,Whately,191,4592
2022-05-19,Whitman,3462,54689
2022-05-19,Wilbraham,4044,95395
2022-05-19,Williamsburg,348,19051
2022-05-19,Williamstown,1674,203173
2022-05-19,Wilmington,5480,103302
2022-05-19,Winchendon,2372,39014
2022-05-19,Winchester,4205,155510
2022-05-19,Windsor,106,2435
2022-05-19,Winthrop,5254,123779
2022-05-19,Woburn,10581,205793
2022-05-19,Worcester,57298,1939822
2022-05-19,Worthington,120,4334
2022-05-19,Wrentham,2392,58746
2022-05-19,Yarmouth,4554,87997
2022-05-19,All of Massachusetts,1682066,44689335
2022-05-26,Abington,4069,67080
2022-05-26,Acton,3270,100819
2022-05-26,Acushnet,3310,45991
2022-05-26,Adams,1739,37139
2022-05-26,Agawam,7494,133674
2022-05-26,Alford,40,631
2022-05-26,Amesbury,2699,62583
2022-05-26,Amherst,9039,796624
2022-05-26,Andover,7242,182874
2022-05-26,Aquinnah,23,941
2022-05-26,Arlington,5924,275828
2022-05-26,Ashburnham,1505,32813
2022-05-26,Ashby,573,9088
2022-05-26,Ashfield,158,6450
2022-05-26,Ashland,3873,95360
2022-05-26,Athol,3225,54322
2022-05-26,Attleboro,10730,176379
2022-05-26,Auburn,4299,88125
2022-05-26,Avon,1196,18961
2022-05-26,Ayer,2086,53161
2022-05-26,Barnstable,10079,168103
2022-05-26,Barre,1136,20648
2022-05-26,Becket,275,7555
2022-05-26,Bedford,3061,103980
2022-05-26,Belchertown,2978,84208
2022-05-26,Bellingham,3551,57501
2022-05-26,Belmont,4142,178208
2022-05-26,Berkley,1831,25041
2022-05-26,Berlin,669,13873
2022-05-26,Bernardston,331,10730
2022-05-26,Beverly,9474,284790
2022-05-26,Billerica,10072,175516
2022-05-26,Blackstone,1957,31344
2022-05-26,Blandford,228,3728
2022-05-26,Bolton,854,23633
2022-05-26,Boston,187582,7622957
2022-05-26,Bourne,3757,90991
2022-05-26,Boxborough,705,21593
2022-05-26,Boxford,1509,35203
2022-05-26,Boylston,874,21113
2022-05-26,Braintree,9384,193320
2022-05-26,Brewster,1523,40553
2022-05-26,Bridgewater,6743,134073
2022-05-26,Brimfield,697,12824
2022-05-26,Brockton,30225,502242
2022-05-26,Brookfield,685,13035
2022-05-26,Brookline,8902,523630
2022-05-26,Buckland,220,1643
2022-05-26,Burlington,5658,123443
2022-05-26,Cambridge,26533,2417493
2022-05-26,Canton,5028,115056
2022-05-26,Carlisle,815,24924
2022-05-26,Carver,2321,36424
2022-05-26,Charlemont,157,5052
2022-05-26,Charlton,2941,58274
2022-05-26,Chatham,860,19330
2022-05-26,Chelmsford,7736,147236
2022-05-26,Chelsea,15668,256045
2022-05-26,Cheshire,649,13567
2022-05-26,Chester,209,3526
2022-05-26,Chesterfield,143,4061
2022-05-26,Chicopee,16828,262071
2022-05-26,Chilmark,115,6413
2022-05-26,Clarksburg,328,4529
2022-05-26,Clinton,3722,55840
2022-05-26,Cohasset,1259,33076
2022-05-26,Colrain,242,6480
2022-05-26,Concord,2905,116868
2022-05-26,Conway,190,8281
2022-05-26,Cummington,101,3780
2022-05-26,Dalton,1404,33706
2022-05-26,Danvers,7712,158720
2022-05-26,Dartmouth,9103,157407
2022-05-26,Dedham,5468,140561
2022-05-26,Deerfield,717,61488
2022-05-26,Dennis,2390,45533
2022-05-26,Dighton,1841,28312
2022-05-26,Douglas,1723,30657
2022-05-26,Dover,863,29337
2022-05-26,Dracut,9247,136251
2022-05-26,Dudley,2818,81550
2022-05-26,Dunstable,533,9986
2022-05-26,Duxbury,2711,60955
2022-05-26,East Bridgewater,3307,55344
2022-05-26,East Brookfield,508,7612
2022-05-26,East Longmeadow,4297,78959
2022-05-26,Eastham,513,12172
2022-05-26,Easthampton,3384,122053
2022-05-26,Easton,5603,210406
2022-05-26,Edgartown,1074,22613
2022-05-26,Egremont,102,3030
2022-05-26,Erving,313,8154
2022-05-26,Essex,583,13227
2022-05-26,Everett,16850,261404
2022-05-26,Fairhaven,4622,80426
2022-05-26,Fall River,30725,425668
2022-05-26,Falmouth,4698,122500
2022-05-26,Fitchburg,11825,189053
2022-05-26,Florida,111,1851
2022-05-26,Foxborough,3670,91409
2022-05-26,Framingham,19339,408727
2022-05-26,Franklin,5917,166070
2022-05-26,Freetown,2455,35071
2022-05-26,Gardner,6107,91799
2022-05-26,Georgetown,1586,32294
2022-05-26,Gill,244,9728
2022-05-26,Gloucester,5770,110793
2022-05-26,Goshen,75,2596
2022-05-26,Gosnold,10,152
2022-05-26,Grafton,3454,94451
2022-05-26,Granby,1249,30173
2022-05-26,Granville,281,4672
2022-05-26,Great Barrington,1490,55761
2022-05-26,Greenfield,3506,104498
2022-05-26,Groton,1718,60845
2022-05-26,Groveland,1187,22416
2022-05-26,Hadley,957,52594
2022-05-26,Halifax,1547,24354
2022-05-26,Hamilton,1127,33505
2022-05-26,Hampden,1240,24321
2022-05-26,Hancock,51,704
2022-05-26,Hanover,4363,65075
2022-05-26,Hanson,2355,37697
2022-05-26,Hardwick,441,8784
2022-05-26,Harvard,666,22105
2022-05-26,Harwich,2157,43602
2022-05-26,Hatfield,558,17639
2022-05-26,Haverhill,18732,310078
2022-05-26,Hawley,24,251
2022-05-26,Heath,96,1860
2022-05-26,Hingham,4630,115702
2022-05-26,Hinsdale,384,9171
2022-05-26,Holbrook,2757,48016
2022-05-26,Holden,4244,99367
2022-05-26,Holland,481,8127
2022-05-26,Holliston,2534,63975
2022-05-26,Holyoke,13650,247099
2022-05-26,Hopedale,1208,24761
2022-05-26,Hopkinton,3556,82979
2022-05-26,Hubbardston,812,15682
2022-05-26,Hudson,4805,82341
2022-05-26,Hull,1467,33905
2022-05-26,Huntington,399,8963
2022-05-26,Ipswich,2158,59833
2022-05-26,Kingston,3025,62656
2022-05-26,Lakeville,2791,43022
2022-05-26,Lancaster,1477,31696
2022-05-26,Lanesborough,544,12264
2022-05-26,Lawrence,37660,416969
2022-05-26,Lee,1170,25434
2022-05-26,Leicester,3019,59194
2022-05-26,Lenox,871,29677
2022-05-26,Leominster,11341,187021
2022-05-26,Leverett,216,15326
2022-05-26,Lexington,4716,183109
2022-05-26,Leyden,88,967
2022-05-26,Lincoln,680,33013
2022-05-26,Littleton,1957,48031
2022-05-26,Longmeadow,3127,86023
2022-05-26,Lowell,36768,532916
2022-05-26,Ludlow,6212,95871
2022-05-26,Lunenburg,2149,40578
2022-05-26,Lynn,33952,480260
2022-05-26,Lynnfield,3285,63552
2022-05-26,Malden,16573,364228
2022-05-26,Manchester,708,22757
2022-05-26,Mansfield,4532,93366
2022-05-26,Marblehead,3928,110563
2022-05-26,Marion,1305,46139
2022-05-26,Marlborough,11575,195250
2022-05-26,Marshfield,4659,84317
2022-05-26,Mashpee,2634,56914
2022-05-26,Mattapoisett,1328,25911
2022-05-26,Maynard,1815,47085
2022-05-26,Medfield,1914,59420
2022-05-26,Medford,15303,606831
2022-05-26,Medway,2362,54547
2022-05-26,Melrose,6403,180156
2022-05-26,Mendon,1043,21346
2022-05-26,Merrimac,1023,22254
2022-05-26,Methuen,16914,245896
2022-05-26,Middleborough,5686,101350
2022-05-26,Middlefield,32,754
2022-05-26,Middleton,3293,50150
2022-05-26,Milford,7151,119643
2022-05-26,Millbury,3232,58815
2022-05-26,Millis,1269,30833
2022-05-26,Millville,635,10804
2022-05-26,Milton,6213,200364
2022-05-26,Monroe,12,207
2022-05-26,Monson,1900,31030
2022-05-26,Montague,1432,41000
2022-05-26,Monterey,101,3553
2022-05-26,Montgomery,73,1252
2022-05-26,Mount Washington,16,155
2022-05-26,Nahant,677,19459
2022-05-26,Nantucket,3505,49994
2022-05-26,Natick,6392,197926
2022-05-26,Needham,5597,210558
2022-05-26,New Ashford,27,390
2022-05-26,New Bedford,34084,450585
2022-05-26,New Braintree,133,3073
2022-05-26,New Marlborough,153,3249
2022-05-26,New Salem,133,3778
2022-05-26,Newbury,856,27278
2022-05-26,Newburyport,2567,76283
2022-05-26,Newton,14822,966234
2022-05-26,Norfolk,2119,41791
2022-05-26,North Adams,2922,80976
2022-05-26,North Andover,7288,275874
2022-05-26,North Attleborough,5922,101830
2022-05-26,North Brookfield,906,16740
2022-05-26,North Reading,3808,76045
2022-05-26,Northampton,4845,426876
2022-05-26,Northborough,3449,81696
2022-05-26,Northbridge,3546,76167
2022-05-26,Northfield,372,13488
2022-05-26,Norton,3983,171159
2022-05-26,Norwell,2238,49087
2022-05-26,Norwood,6957,146143
2022-05-26,Oak Bluffs,845,15169
2022-05-26,Oakham,311,7000
2022-05-26,Orange,1761,32203
2022-05-26,Orleans,803,16699
2022-05-26,Otis,252,4930
2022-05-26,Oxford,2953,51072
2022-05-26,Palmer,3127,51788
2022-05-26,Paxton,1163,52059
2022-05-26,Peabody,15719,293898
2022-05-26,Pelham,107,4173
2022-05-26,Pembroke,3850,64980
2022-05-26,Pepperell,1770,33604
2022-05-26,Peru,86,1402
2022-05-26,Petersham,208,4735
2022-05-26,Phillipston,339,5174
2022-05-26,Pittsfield,11425,237137
2022-05-26,Plainfield,70,2174
2022-05-26,Plainville,1756,34036
2022-05-26,Plymouth,13816,253902
2022-05-26,Plympton,535,9276
2022-05-26,Princeton,502,14893
2022-05-26,Provincetown,463,14641
2022-05-26,Quincy,19986,460759
2022-05-26,Randolph,10125,191513
2022-05-26,Raynham,3940,64835
2022-05-26,Reading,5591,123600
2022-05-26,Rehoboth,2583,35926
2022-05-26,Revere,22186,340984
2022-05-26,Richmond,162,4911
2022-05-26,Rochester,1397,21744
2022-05-26,Rockland,4482,81286
2022-05-26,Rockport,998,25144
2022-05-26,Rowe,67,1518
2022-05-26,Rowley,1061,25478
2022-05-26,Royalston,240,4653
2022-05-26,Russell,394,6329
2022-05-26,Rutland,1961,40468
2022-05-26,Salem,11908,282166
2022-05-26,Salisbury,1503,26430
2022-05-26,Sandisfield,195,5587
2022-05-26,Sandwich,3675,70747
2022-05-26,Saugus,9172,155568
2022-05-26,Savoy,116,2472
2022-05-26,Scituate,3109,73593
2022-05-26,Seekonk,3133,39937
2022-05-26,Sharon,3131,90629
2022-05-26,Sheffield,521,26659
2022-05-26,Shelburne,234,16378
2022-05-26,Sherborn,587,20471
2022-05-26,Shirley,1790,25946
2022-05-26,Shrewsbury,8239,191212
2022-05-26,Shutesbury,152,10295
2022-05-26,Somerset,4961,74522
2022-05-26,Somerville,17722,992731
2022-05-26,South Hadley,3546,233794
2022-05-26,Southampton,1320,29179
2022-05-26,Southborough,2166,79977
2022-05-26,Southbridge,5228,73358
2022-05-26,Southwick,1932,30906
2022-05-26,Spencer,2588,46812
2022-05-26,Springfield,58482,888023
2022-05-26,Sterling,1701,40315
2022-05-26,Stockbridge,238,10958
2022-05-26,Stoneham,6098,129758
2022-05-26,Stoughton,7229,137510
2022-05-26,Stow,1094,30689
2022-05-26,Sturbridge,1961,34195
2022-05-26,Sudbury,2792,91811
2022-05-26,Sunderland,685,47022
2022-05-26,Sutton,2011,37283
2022-05-26,Swampscott,3408,89307
2022-05-26,Swansea,4470,62450
2022-05-26,Taunton,15743,262413
2022-05-26,Templeton,2045,35652
2022-05-26,Tewksbury,8174,160163
2022-05-26,Tisbury,1184,29245
2022-05-26,Tolland,24,457
2022-05-26,Topsfield,1301,33951
2022-05-26,Townsend,1460,27715
2022-05-26,Truro,182,5617
2022-05-26,Tyngsborough,2949,45067
2022-05-26,Tyringham,31,1051
2022-05-26,Unknown,1693,497930
2022-05-26,Upton,1284,29795
2022-05-26,Uxbridge,2641,51685
2022-05-26,Wakefield,6424,138250
2022-05-26,Wales,314,4985
2022-05-26,Walpole,5648,115905
2022-05-26,Waltham,14486,744677
2022-05-26,Ware,2513,44042
2022-05-26,Wareham,5084,83837
2022-05-26,Warren,941,16201
2022-05-26,Warwick,81,2773
2022-05-26,Washington,57,1505
2022-05-26,Watertown,6312,235386
2022-05-26,Wayland,2379,81698
2022-05-26,Webster,4829,90927
2022-05-26,Wellesley,4989,349134
2022-05-26,Wellfleet,280,7499
2022-05-26,Wendell,103,4100
2022-05-26,Wenham,1057,41258
2022-05-26,West Boylston,1633,34218
2022-05-26,West Bridgewater,1954,34563
2022-05-26,West Brookfield,843,19357
2022-05-26,West Newbury,572,15443
2022-05-26,West Springfield,7809,127180
2022-05-26,West Stockbridge,157,5597
2022-05-26,West Tisbury,410,10176
2022-05-26,Westborough,4183,107344
2022-05-26,Westfield,9350,173063
2022-05-26,Westford,4390,89847
2022-05-26,Westhampton,188,3501
2022-05-26,Westminster,1736,27746
2022-05-26,Weston,1820,98207
2022-05-26,Westport,3979,57558
2022-05-26,Westwood,2907,76286
2022-05-26,Weymouth,12519,239010
2022-05-26,Whately,192,4617
2022-05-26,Whitman,3489,55055
2022-05-26,Wilbraham,4117,95955
2022-05-26,Williamsburg,362,19221
2022-05-26,Williamstown,1728,204256
2022-05-26,Wilmington,5540,103973
2022-05-26,Winchendon,2401,39323
2022-05-26,Winchester,4282,156482
2022-05-26,Windsor,109,2457
2022-05-26,Winthrop,5323,124417
2022-05-26,Woburn,10701,207139
2022-05-26,Worcester,57860,1947463
2022-05-26,Worthington,123,4390
2022-05-26,Wrentham,2436,59246
2022-05-26,Yarmouth,4651,88678
2022-05-26,All of Massachusetts,1704364,44924144
2022-06-02,Abington,4101,67587
2022-06-02,Acton,3332,101687
2022-06-02,Acushnet,3340,46223
2022-06-02,Adams,1758,37500
2022-06-02,Agawam,7574,134633
2022-06-02,Alford,42,644
2022-06-02,Amesbury,2728,63047
2022-06-02,Amherst,9105,798686
2022-06-02,Andover,7340,183926
2022-06-02,Aquinnah,23,947
2022-06-02,Arlington,6020,278016
2022-06-02,Ashburnham,1515,32981
2022-06-02,Ashby,577,9150
2022-06-02,Ashfield,159,6487
2022-06-02,Ashland,3926,96012
2022-06-02,Athol,3234,54760
2022-06-02,Attleboro,10804,177715
2022-06-02,Auburn,4321,88816
2022-06-02,Avon,1204,19099
2022-06-02,Ayer,2105,53619
2022-06-02,Barnstable,10185,169433
2022-06-02,Barre,1143,20806
2022-06-02,Becket,279,7607
2022-06-02,Bedford,3100,104537
2022-06-02,Belchertown,3015,84916
2022-06-02,Bellingham,3583,57897
2022-06-02,Belmont,4228,179778
2022-06-02,Berkley,1844,25225
2022-06-02,Berlin,677,13959
2022-06-02,Bernardston,335,10798
2022-06-02,Beverly,9558,286311
2022-06-02,Billerica,10142,176627
2022-06-02,Blackstone,1972,31566
2022-06-02,Blandford,228,3744
2022-06-02,Bolton,868,23781
2022-06-02,Boston,189157,7648896
2022-06-02,Bourne,3795,91612
2022-06-02,Boxborough,728,21785
2022-06-02,Boxford,1527,35439
2022-06-02,Boylston,880,21239
2022-06-02,Braintree,9467,194612
2022-06-02,Brewster,1538,40927
2022-06-02,Bridgewater,6779,134806
2022-06-02,Brimfield,703,12925
2022-06-02,Brockton,30379,506489
2022-06-02,Brookfield,690,13153
2022-06-02,Brookline,9075,526135
2022-06-02,Buckland,223,1653
2022-06-02,Burlington,5725,124431
2022-06-02,Cambridge,26986,2426655
2022-06-02,Canton,5060,115726
2022-06-02,Carlisle,838,25211
2022-06-02,Carver,2331,36697
2022-06-02,Charlemont,158,5091
2022-06-02,Charlton,2964,58701
2022-06-02,Chatham,868,19496
2022-06-02,Chelmsford,7812,148255
2022-06-02,Chelsea,15722,257932
2022-06-02,Cheshire,664,13677
2022-06-02,Chester,212,3564
2022-06-02,Chesterfield,146,4107
2022-06-02,Chicopee,17007,264268
2022-06-02,Chilmark,118,6473
2022-06-02,Clarksburg,331,4564
2022-06-02,Clinton,3745,56233
2022-06-02,Cohasset,1272,33240
2022-06-02,Colrain,244,6519
2022-06-02,Concord,2968,117679
2022-06-02,Conway,190,8335
2022-06-02,Cummington,102,3823
2022-06-02,Dalton,1429,33980
2022-06-02,Danvers,7786,160007
2022-06-02,Dartmouth,9173,158350
2022-06-02,Dedham,5530,141450
2022-06-02,Deerfield,735,61729
2022-06-02,Dennis,2421,45971
2022-06-02,Dighton,1856,28505
2022-06-02,Douglas,1730,30842
2022-06-02,Dover,882,29490
2022-06-02,Dracut,9309,137254
2022-06-02,Dudley,2847,81872
2022-06-02,Dunstable,539,10049
2022-06-02,Duxbury,2727,61360
2022-06-02,East Bridgewater,3323,55745
2022-06-02,East Brookfield,512,7665
2022-06-02,East Longmeadow,4342,79557
2022-06-02,Eastham,523,12279
2022-06-02,Easthampton,3432,123143
2022-06-02,Easton,5641,211299
2022-06-02,Edgartown,1083,22739
2022-06-02,Egremont,106,3053
2022-06-02,Erving,315,8215
2022-06-02,Essex,588,13319
2022-06-02,Everett,16940,263109
2022-06-02,Fairhaven,4656,80860
2022-06-02,Fall River,30883,428779
2022-06-02,Falmouth,4766,123520
2022-06-02,Fitchburg,11918,190529
2022-06-02,Florida,112,1861
2022-06-02,Foxborough,3714,91834
2022-06-02,Framingham,19551,411834
2022-06-02,Franklin,5984,166841
2022-06-02,Freetown,2471,35360
2022-06-02,Gardner,6143,92526
2022-06-02,Georgetown,1605,32512
2022-06-02,Gill,247,9773
2022-06-02,Gloucester,5823,111600
2022-06-02,Goshen,75,2626
2022-06-02,Gosnold,10,152
2022-06-02,Grafton,3487,94913
2022-06-02,Granby,1267,30420
2022-06-02,Granville,282,4704
2022-06-02,Great Barrington,1535,56186
2022-06-02,Greenfield,3551,105315
2022-06-02,Groton,1759,61586
2022-06-02,Groveland,1204,22578
2022-06-02,Hadley,965,52852
2022-06-02,Halifax,1552,24517
2022-06-02,Hamilton,1142,33749
2022-06-02,Hampden,1249,24524
2022-06-02,Hancock,52,708
2022-06-02,Hanover,4404,65519
2022-06-02,Hanson,2375,37962
2022-06-02,Hardwick,449,8843
2022-06-02,Harvard,685,22281
2022-06-02,Harwich,2175,43964
2022-06-02,Hatfield,564,17791
2022-06-02,Haverhill,18882,312683
2022-06-02,Hawley,24,251
2022-06-02,Heath,98,1871
2022-06-02,Hingham,4688,116319
2022-06-02,Hinsdale,390,9254
2022-06-02,Holbrook,2783,48393
2022-06-02,Holden,4280,99975
2022-06-02,Holland,489,8202
2022-06-02,Holliston,2577,64475
2022-06-02,Holyoke,13737,249178
2022-06-02,Hopedale,1218,24952
2022-06-02,Hopkinton,3588,83461
2022-06-02,Hubbardston,818,15776
2022-06-02,Hudson,4853,82986
2022-06-02,Hull,1495,34175
2022-06-02,Huntington,403,9045
2022-06-02,Ipswich,2193,60371
2022-06-02,Kingston,3044,63160
2022-06-02,Lakeville,2817,43306
2022-06-02,Lancaster,1496,31921
2022-06-02,Lanesborough,552,12375
2022-06-02,Lawrence,37823,419390
2022-06-02,Lee,1196,25819
2022-06-02,Leicester,3033,59571
2022-06-02,Lenox,892,29901
2022-06-02,Leominster,11414,188404
2022-06-02,Leverett,223,15410
2022-06-02,Lexington,4839,184746
2022-06-02,Leyden,88,975
2022-06-02,Lincoln,692,33281
2022-06-02,Littleton,1996,48499
2022-06-02,Longmeadow,3163,86689
2022-06-02,Lowell,37005,536794
2022-06-02,Ludlow,6265,96481
2022-06-02,Lunenburg,2164,40947
2022-06-02,Lynn,34119,483663
2022-06-02,Lynnfield,3307,63881
2022-06-02,Malden,16748,366677
2022-06-02,Manchester,726,22912
2022-06-02,Mansfield,4566,93902
2022-06-02,Marblehead,3984,111274
2022-06-02,Marion,1315,46265
2022-06-02,Marlborough,11665,196475
2022-06-02,Marshfield,4715,84966
2022-06-02,Mashpee,2670,57397
2022-06-02,Mattapoisett,1349,26068
2022-06-02,Maynard,1847,47499
2022-06-02,Medfield,1929,59908
2022-06-02,Medford,15466,609335
2022-06-02,Medway,2392,54878
2022-06-02,Melrose,6489,181178
2022-06-02,Mendon,1054,21482
2022-06-02,Merrimac,1032,22406
2022-06-02,Methuen,17035,247584
2022-06-02,Middleborough,5731,102112
2022-06-02,Middlefield,32,761
2022-06-02,Middleton,3324,50548
2022-06-02,Milford,7207,120621
2022-06-02,Millbury,3253,59161
2022-06-02,Millis,1279,31009
2022-06-02,Millville,639,10876
2022-06-02,Milton,6274,201243
2022-06-02,Monroe,12,208
2022-06-02,Monson,1921,31301
2022-06-02,Montague,1447,41291
2022-06-02,Monterey,105,3601
2022-06-02,Montgomery,73,1267
2022-06-02,Mount Washington,16,156
2022-06-02,Nahant,683,19537
2022-06-02,Nantucket,3518,50223
2022-06-02,Natick,6474,199226
2022-06-02,Needham,5697,211932
2022-06-02,New Ashford,27,393
2022-06-02,New Bedford,34254,453634
2022-06-02,New Braintree,133,3094
2022-06-02,New Marlborough,156,3288
2022-06-02,New Salem,136,3822
2022-06-02,Newbury,866,27398
2022-06-02,Newburyport,2600,76706
2022-06-02,Newton,15011,970028
2022-06-02,Norfolk,2147,42047
2022-06-02,North Adams,2953,81616
2022-06-02,North Andover,7366,276683
2022-06-02,North Attleborough,5978,102431
2022-06-02,North Brookfield,909,16856
2022-06-02,North Reading,3845,76543
2022-06-02,Northampton,4923,429635
2022-06-02,Northborough,3486,82198
2022-06-02,Northbridge,3575,76634
2022-06-02,Northfield,374,13579
2022-06-02,Norton,4005,171648
2022-06-02,Norwell,2266,49443
2022-06-02,Norwood,7011,147096
2022-06-02,Oak Bluffs,849,15292
2022-06-02,Oakham,318,7049
2022-06-02,Orange,1781,32430
2022-06-02,Orleans,813,16832
2022-06-02,Otis,257,4978
2022-06-02,Oxford,2971,51439
2022-06-02,Palmer,3141,52211
2022-06-02,Paxton,1169,52223
2022-06-02,Peabody,15828,296046
2022-06-02,Pelham,107,4197
2022-06-02,Pembroke,3882,65451
2022-06-02,Pepperell,1789,33874
2022-06-02,Peru,86,1411
2022-06-02,Petersham,211,4766
2022-06-02,Phillipston,342,5214
2022-06-02,Pittsfield,11586,239575
2022-06-02,Plainfield,70,2194
2022-06-02,Plainville,1774,34292
2022-06-02,Plymouth,13923,255563
2022-06-02,Plympton,537,9340
2022-06-02,Princeton,507,14989
2022-06-02,Provincetown,464,14734
2022-06-02,Quincy,20192,464084
2022-06-02,Randolph,10189,193127
2022-06-02,Raynham,3968,65274
2022-06-02,Reading,5646,124310
2022-06-02,Rehoboth,2602,36132
2022-06-02,Revere,22312,342856
2022-06-02,Richmond,164,4963
2022-06-02,Rochester,1408,21908
2022-06-02,Rockland,4504,81939
2022-06-02,Rockport,1008,25294
2022-06-02,Rowe,67,1528
2022-06-02,Rowley,1071,25730
2022-06-02,Royalston,241,4682
2022-06-02,Russell,400,6382
2022-06-02,Rutland,1968,40754
2022-06-02,Salem,11985,283804
2022-06-02,Salisbury,1517,26632
2022-06-02,Sandisfield,195,5629
2022-06-02,Sandwich,3717,71354
2022-06-02,Saugus,9238,156449
2022-06-02,Savoy,117,2492
2022-06-02,Scituate,3147,74098
2022-06-02,Seekonk,3156,40182
2022-06-02,Sharon,3174,91122
2022-06-02,Sheffield,537,26765
2022-06-02,Shelburne,236,16500
2022-06-02,Sherborn,599,20601
2022-06-02,Shirley,1794,26129
2022-06-02,Shrewsbury,8359,192358
2022-06-02,Shutesbury,154,10354
2022-06-02,Somerset,4999,75223
2022-06-02,Somerville,17986,997093
2022-06-02,South Hadley,3593,234954
2022-06-02,Southampton,1339,29430
2022-06-02,Southborough,2194,80380
2022-06-02,Southbridge,5258,74004
2022-06-02,Southwick,1949,31147
2022-06-02,Spencer,2604,47141
2022-06-02,Springfield,58882,894294
2022-06-02,Sterling,1716,40624
2022-06-02,Stockbridge,246,11121
2022-06-02,Stoneham,6154,130524
2022-06-02,Stoughton,7265,138613
